"","age","emptype","fnlwgt","educ","marital","attached","occupation","sex","capitalgain","capitalloss","hrperweek","income"
"9893",4,2,204042,2,2,1,"Protectiveserv",1,1,1,1,1
"9894",2,2,99233,2,1,1,"Admclerical",1,1,1,2,1
"9895",2,2,313729,2,1,1,"Farmingfishing",1,1,1,3,1
"9896",3,2,99679,2,1,1,"Transportmoving",1,1,1,4,2
"9897",1,2,224241,2,2,1,"Sales",2,1,1,1,1
"9898",2,2,263908,3,1,1,"Profspecialty",1,1,1,2,1
"9899",3,2,280798,2,1,1,"Execmanagerial",1,1,1,2,2
"9900",2,1,203849,2,1,1,"Transportmoving",1,1,1,2,1
"9901",3,2,62546,4,2,1,"Profspecialty",1,1,1,1,1
"9902",3,2,197344,3,1,1,"Execmanagerial",1,1,1,4,2
"9903",2,2,93225,3,2,1,"Craftrepair",1,1,1,1,1
"9904",2,2,187560,3,1,1,"Sales",1,1,1,1,1
"9905",1,1,61743,1,2,1,"Transportmoving",1,1,1,1,1
"9906",1,2,186648,1,2,1,"Machineopinspct",1,1,1,2,1
"9907",4,1,246820,4,1,1,"Profspecialty",1,1,1,3,2
"9908",4,2,291755,2,1,1,"Transportmoving",1,1,1,4,1
"9909",4,2,85423,2,1,1,"Sales",1,1,1,3,2
"9910",2,2,278632,2,1,1,"Craftrepair",1,1,1,2,1
"9911",2,1,143392,2,2,1,"Admclerical",2,1,1,1,1
"9912",3,2,336793,4,1,1,"Craftrepair",1,1,1,3,2
"9913",2,2,184112,4,1,1,"Profspecialty",2,5,1,3,2
"9914",4,2,74660,1,1,1,"Craftrepair",1,1,1,2,2
"9915",2,2,171215,2,2,1,"Admclerical",1,1,1,3,1
"9916",2,2,409200,3,2,1,"Protectiveserv",1,1,1,2,1
"9917",4,2,268965,1,2,1,"Sales",2,1,1,2,1
"9918",4,2,136262,2,1,1,"Execmanagerial",1,1,1,3,2
"9919",4,1,108083,4,1,1,"Profspecialty",1,1,1,3,2
"9920",1,2,82210,2,2,1,"Sales",1,1,1,3,1
"9921",2,1,400943,4,1,1,"Profspecialty",1,1,1,3,2
"9922",2,2,187053,2,2,1,"Transportmoving",2,1,1,4,2
"9923",3,2,75826,4,1,1,"Profspecialty",2,1,1,2,1
"9924",1,2,413345,3,2,1,"Admclerical",2,1,1,4,1
"9925",1,2,356567,3,2,1,"Techsupport",1,1,1,4,1
"9926",1,2,223811,2,2,1,"Handlerscleaners",1,1,1,2,1
"9927",1,2,159313,2,2,1,"Handlerscleaners",1,1,1,2,1
"9928",4,2,135617,1,1,1,"Craftrepair",1,1,1,2,1
"9929",3,2,187346,2,2,1,"Sales",2,1,1,2,1
"9930",1,2,68577,3,1,1,"Transportmoving",1,1,1,2,1
"9931",2,2,167777,2,1,1,"Transportmoving",1,1,1,3,1
"9932",2,2,225399,2,1,1,"Craftrepair",1,3,1,2,2
"9933",4,2,199856,2,1,1,"Sales",2,1,1,3,1
"9934",2,2,193042,3,1,1,"Sales",1,1,1,2,1
"9935",4,1,120190,4,2,1,"Profspecialty",2,1,1,3,1
"9936",3,2,27242,2,1,1,"Farmingfishing",1,1,1,5,1
"9937",4,2,348099,2,2,1,"Machineopinspct",2,1,2,2,1
"9938",2,2,185041,2,2,1,"Profspecialty",2,1,2,3,1
"9939",1,2,309196,3,2,1,"Protectiveserv",2,1,1,2,1
"9940",3,2,336226,2,1,1,"Execmanagerial",1,2,1,4,2
"9941",3,2,240698,3,1,1,"Admclerical",1,1,1,2,2
"9942",2,2,411797,3,2,1,"Profspecialty",2,1,1,1,2
"9943",1,2,178843,3,2,1,"Profspecialty",2,1,1,1,1
"9944",3,2,136177,2,2,1,"Admclerical",2,1,1,1,1
"9945",3,2,258049,4,1,1,"Execmanagerial",1,4,1,3,2
"9946",2,2,164748,2,1,1,"Craftrepair",1,1,1,2,1
"9947",4,1,24185,3,1,1,"Execmanagerial",1,1,1,1,2
"9948",2,2,167476,2,1,1,"Transportmoving",1,1,1,4,1
"9949",3,2,106900,4,1,1,"Profspecialty",1,1,1,2,2
"9950",4,2,53497,3,1,1,"Craftrepair",1,1,1,2,1
"9951",2,2,335704,3,1,1,"Sales",1,1,1,4,1
"9952",2,2,211022,3,2,1,"Profspecialty",1,1,1,2,2
"9953",2,2,77146,3,1,1,"Sales",1,5,1,3,2
"9954",3,2,67433,3,2,1,"Execmanagerial",2,1,1,2,1
"9955",1,2,190469,3,2,1,"Techsupport",1,1,1,2,1
"9956",1,2,216889,2,2,1,"Protectiveserv",1,1,1,2,1
"9957",1,2,167350,2,2,1,"Transportmoving",1,1,1,3,1
"9958",4,2,125892,3,1,1,"Techsupport",1,1,1,2,2
"9959",4,2,175221,2,1,1,"Machineopinspct",1,1,1,2,1
"9960",4,2,180195,3,1,1,"Sales",1,1,1,2,2
"9961",1,2,38090,3,2,1,"Sales",1,1,1,2,1
"9962",4,2,310085,1,1,1,"Machineopinspct",1,1,1,2,1
"9963",3,1,118686,3,2,1,"Profspecialty",2,1,1,3,1
"9964",2,2,113364,2,2,1,"Craftrepair",1,1,1,4,1
"9965",4,2,73986,1,1,1,"Craftrepair",1,1,1,1,1
"9966",1,1,197932,2,2,1,"Admclerical",2,1,1,1,1
"9967",2,2,193285,2,2,1,"Craftrepair",1,1,1,2,1
"9968",4,1,223342,2,2,1,"Admclerical",2,1,1,2,1
"9969",2,2,49749,2,2,1,"Admclerical",2,1,1,2,2
"9970",3,2,201865,4,1,1,"Execmanagerial",1,1,1,3,2
"9971",3,2,322143,1,1,1,"Transportmoving",1,5,1,4,2
"9972",1,2,206599,2,2,1,"Admclerical",2,1,1,1,1
"9973",1,1,156848,2,1,2,"Protectiveserv",1,1,1,1,1
"9974",2,2,162494,3,2,1,"Admclerical",2,1,1,2,1
"9975",2,2,205407,2,2,1,"Admclerical",1,1,1,2,1
"9976",2,2,248754,1,2,1,"Machineopinspct",1,1,1,2,1
"9977",2,2,188096,2,2,1,"Admclerical",2,1,1,1,1
"9978",1,2,216811,2,2,1,"Sales",2,1,1,2,1
"9979",1,2,113870,4,2,1,"Transportmoving",1,1,1,2,1
"9980",2,1,343052,2,1,1,"Admclerical",2,1,1,2,1
"9981",2,2,280966,2,1,1,"Sales",1,1,1,2,1
"9982",2,2,42044,2,2,1,"Execmanagerial",1,1,1,1,1
"9983",2,2,309513,2,1,1,"Craftrepair",1,1,1,3,1
"9984",2,2,163604,4,2,1,"Profspecialty",2,1,1,1,1
"9985",4,2,224198,2,2,1,"Sales",2,1,1,3,1
"9986",4,2,338283,2,1,1,"Craftrepair",1,1,1,2,2
"9987",1,2,81286,2,1,1,"Craftrepair",1,1,1,3,1
"9988",2,2,217803,2,2,1,"Sales",2,1,1,1,1
"9989",3,2,184579,2,1,1,"Techsupport",1,1,1,4,1
"9990",1,2,142673,2,2,1,"Admclerical",2,1,1,3,1
"9991",4,1,74784,2,2,1,"Admclerical",2,1,1,2,1
"9992",2,1,181372,3,1,1,"Profspecialty",2,1,1,1,2
"9993",4,2,155664,3,1,1,"Admclerical",1,1,1,1,2
"9994",3,2,174924,2,2,1,"Execmanagerial",1,5,1,2,2
"9995",4,2,113440,3,1,1,"Sales",1,1,1,1,1
"9996",3,1,207022,3,1,1,"Execmanagerial",1,4,1,2,2
"9997",4,1,123011,4,1,1,"Profspecialty",1,1,4,1,2
"9998",1,2,184678,2,2,1,"Sales",2,1,1,1,1
"9999",3,2,182437,3,1,1,"Sales",1,5,1,3,2
"10000",2,2,98639,3,2,1,"Techsupport",1,1,1,2,1
"10001",2,2,174201,2,2,1,"Craftrepair",1,1,1,2,1
"10002",4,2,123780,2,1,1,"Admclerical",2,1,1,1,1
"10003",2,1,212005,3,1,1,"Execmanagerial",1,1,1,2,2
"10004",3,2,242619,3,2,1,"Profspecialty",1,3,1,2,1
"10005",4,1,138502,3,1,1,"Protectiveserv",1,3,1,3,2
"10006",4,2,664366,3,1,1,"Sales",1,1,1,4,2
"10007",4,2,218311,2,2,1,"Sales",2,1,1,1,1
"10008",3,2,278557,3,1,1,"Sales",1,1,1,3,2
"10009",4,2,314773,3,1,1,"Profspecialty",1,1,1,2,1
"10010",1,2,194861,2,2,1,"Machineopinspct",1,1,1,2,1
"10011",1,2,400616,2,2,1,"Admclerical",1,1,1,2,1
"10012",2,2,184498,1,1,1,"Craftrepair",1,1,1,2,1
"10013",4,2,117674,2,1,1,"Execmanagerial",1,1,1,3,2
"10014",1,2,162621,2,2,1,"Techsupport",1,1,1,1,1
"10015",1,2,368739,3,2,1,"Admclerical",2,1,1,2,1
"10016",4,2,196994,3,1,1,"Sales",1,1,1,1,1
"10017",4,2,245491,3,2,1,"Sales",1,5,1,2,2
"10018",4,2,276456,3,1,1,"Sales",1,2,1,1,2
"10019",4,1,169133,2,2,1,"Admclerical",2,1,1,1,1
"10020",4,2,99307,2,1,1,"Craftrepair",1,3,1,3,1
"10021",3,2,120131,2,1,1,"Craftrepair",1,1,1,3,2
"10022",3,2,456236,2,2,1,"Sales",1,1,1,3,2
"10023",3,1,125461,3,2,1,"Execmanagerial",1,3,1,1,1
"10024",3,1,36924,4,1,1,"Profspecialty",1,1,1,2,2
"10025",4,2,167065,1,1,1,"Machineopinspct",1,1,1,2,1
"10026",2,2,53642,3,1,1,"Admclerical",1,1,1,2,1
"10027",3,2,154668,2,1,1,"Profspecialty",1,1,1,2,1
"10028",3,1,102238,2,2,1,"Craftrepair",1,1,1,2,1
"10029",1,2,152951,2,1,1,"Craftrepair",1,1,1,2,1
"10030",2,2,257042,2,1,1,"Profspecialty",1,1,1,3,1
"10031",4,2,74243,3,2,1,"Craftrepair",2,1,1,1,1
"10032",4,2,149049,2,2,1,"Execmanagerial",1,5,1,3,2
"10033",2,2,117186,3,1,1,"Execmanagerial",1,1,1,3,1
"10034",2,2,178322,3,1,1,"Sales",1,1,1,2,2
"10035",2,1,286911,2,1,1,"Admclerical",1,1,1,1,1
"10036",4,2,203635,2,1,1,"Admclerical",1,3,1,4,2
"10037",4,2,177271,4,1,1,"Profspecialty",1,1,1,1,1
"10038",2,2,149427,1,2,1,"Craftrepair",1,1,1,3,1
"10039",3,2,274363,2,1,1,"Machineopinspct",1,3,1,2,2
"10040",4,2,338836,2,1,1,"Execmanagerial",1,1,1,2,2
"10041",1,2,95725,3,2,1,"Handlerscleaners",1,1,1,3,1
"10042",2,2,158162,3,2,1,"Execmanagerial",2,4,1,3,2
"10043",3,2,341762,2,1,1,"Machineopinspct",1,1,1,2,1
"10044",2,2,38848,2,1,1,"Transportmoving",1,1,1,2,1
"10045",4,2,54744,2,1,1,"Craftrepair",1,1,1,2,1
"10046",2,2,154950,2,1,1,"Craftrepair",1,1,1,1,1
"10047",2,2,196342,4,2,1,"Profspecialty",1,1,1,3,2
"10048",4,1,124076,3,1,1,"Profspecialty",2,1,1,2,2
"10049",2,2,213842,2,1,1,"Craftrepair",1,1,1,2,1
"10050",2,2,134737,3,2,1,"Sales",1,1,1,2,2
"10051",2,2,515629,2,2,1,"Handlerscleaners",2,1,1,2,1
"10052",3,1,119199,2,2,1,"Admclerical",2,1,1,2,1
"10053",3,2,90222,2,2,1,"Sales",2,1,1,2,1
"10054",4,2,315804,2,2,1,"Craftrepair",1,1,1,2,1
"10055",4,2,135840,3,1,1,"Profspecialty",1,1,1,3,2
"10056",1,2,207875,2,2,1,"Farmingfishing",1,1,1,1,1
"10057",3,2,164898,2,1,1,"Craftrepair",1,1,1,2,1
"10058",4,1,170066,2,1,1,"Transportmoving",1,1,1,1,2
"10059",1,1,61737,3,2,1,"Profspecialty",1,1,1,2,1
"10060",2,2,241885,1,2,1,"Craftrepair",1,1,1,2,1
"10061",1,2,234190,2,2,1,"Sales",1,1,1,1,1
"10062",4,2,230899,1,2,1,"Machineopinspct",2,1,1,2,1
"10063",1,2,114158,3,1,1,"Profspecialty",2,1,4,1,2
"10064",1,2,157612,3,2,1,"Profspecialty",2,1,1,3,1
"10065",1,2,199903,3,2,1,"Admclerical",2,1,1,1,1
"10066",1,2,369522,2,2,1,"Machineopinspct",1,1,1,3,1
"10067",4,2,226297,3,1,1,"Execmanagerial",1,1,1,2,1
"10068",1,2,157541,2,2,1,"Craftrepair",1,1,1,2,1
"10069",3,2,222011,4,2,1,"Profspecialty",2,1,1,3,2
"10070",3,2,191196,2,1,1,"Execmanagerial",1,1,1,3,2
"10071",3,2,169104,4,1,1,"Execmanagerial",1,1,1,4,2
"10072",3,2,153066,4,2,1,"Execmanagerial",1,1,1,3,2
"10073",1,2,200109,2,1,1,"Privhouseserv",2,3,1,2,1
"10074",2,2,172571,3,2,1,"Transportmoving",1,1,1,3,1
"10075",2,2,207113,1,2,1,"Craftrepair",1,1,1,2,1
"10076",3,1,192712,2,1,1,"Profspecialty",2,1,1,2,2
"10077",4,2,238913,2,1,1,"Techsupport",1,2,1,1,1
"10078",3,2,110402,3,1,1,"Machineopinspct",1,1,1,2,1
"10079",1,2,207213,2,2,1,"Handlerscleaners",1,1,1,2,1
"10080",1,2,119156,2,2,1,"Machineopinspct",1,1,1,1,1
"10081",1,2,153516,2,2,1,"Admclerical",1,1,1,1,1
"10082",2,2,33983,3,2,1,"Admclerical",1,1,1,2,2
"10083",1,2,270075,3,1,1,"Admclerical",2,1,1,3,1
"10084",1,2,187115,3,2,1,"Profspecialty",2,1,1,1,1
"10085",1,2,52262,2,2,1,"Machineopinspct",1,1,1,2,1
"10086",2,2,144064,2,1,1,"Execmanagerial",1,1,1,4,1
"10087",2,2,268620,2,1,1,"Execmanagerial",2,1,1,1,1
"10088",2,2,323069,3,2,1,"Sales",2,1,2,3,1
"10089",2,2,242984,2,2,1,"Admclerical",1,1,1,3,1
"10090",3,2,103932,3,2,1,"Profspecialty",2,1,1,2,1
"10091",1,1,431637,4,2,1,"Profspecialty",1,1,1,4,1
"10092",4,1,170354,2,1,1,"Admclerical",1,1,1,2,2
"10093",4,2,28518,2,1,1,"Sales",1,1,1,3,2
"10094",4,2,175942,2,1,1,"Transportmoving",1,1,1,3,2
"10095",3,2,53956,2,2,1,"Execmanagerial",1,1,1,3,1
"10096",1,2,120773,2,2,1,"Admclerical",2,1,1,2,1
"10097",1,2,104164,2,2,1,"Handlerscleaners",1,1,1,2,1
"10098",1,2,190429,2,2,1,"Sales",2,1,1,1,1
"10099",3,2,228660,2,1,1,"Craftrepair",1,1,4,2,2
"10100",3,2,368757,2,1,1,"Machineopinspct",1,1,1,2,1
"10101",3,2,220563,1,2,1,"Craftrepair",1,1,1,2,1
"10102",2,2,233571,3,1,1,"Techsupport",2,1,1,1,2
"10103",3,2,187847,2,2,1,"Machineopinspct",1,1,1,3,1
"10104",4,2,84298,2,1,1,"Sales",1,4,1,2,2
"10105",4,2,189183,2,1,1,"Admclerical",1,1,1,2,1
"10106",3,2,206951,3,1,1,"Profspecialty",1,1,1,2,2
"10107",4,2,377061,3,1,1,"Protectiveserv",1,1,1,2,2
"10108",4,1,176059,4,2,1,"Profspecialty",2,1,1,3,1
"10109",1,2,347292,2,2,1,"Craftrepair",1,1,1,2,1
"10110",4,2,341439,4,2,1,"Execmanagerial",2,1,1,4,2
"10111",3,2,209460,2,1,1,"Craftrepair",1,1,2,3,1
"10112",2,2,271767,3,2,1,"Execmanagerial",1,1,1,3,2
"10113",3,1,20956,3,1,1,"Craftrepair",1,1,3,2,1
"10114",4,2,39986,1,1,1,"Craftrepair",1,1,1,2,1
"10115",1,1,413345,2,1,1,"Profspecialty",2,1,1,3,1
"10116",4,2,122033,2,2,1,"Admclerical",2,1,1,1,1
"10117",4,2,169611,2,1,1,"Admclerical",2,1,1,2,1
"10118",4,2,90363,2,1,1,"Admclerical",1,5,1,2,2
"10119",2,2,340917,3,1,1,"Craftrepair",1,1,1,2,1
"10120",1,2,161027,3,1,1,"Techsupport",1,3,1,2,2
"10121",3,2,74680,2,1,1,"Craftrepair",1,3,1,3,2
"10122",4,2,334273,4,1,1,"Profspecialty",1,5,1,4,2
"10123",2,2,36069,3,1,1,"Sales",1,1,1,2,1
"10124",2,2,174308,1,2,1,"Transportmoving",1,1,1,2,1
"10125",4,2,109413,3,1,1,"Farmingfishing",1,1,1,3,1
"10126",4,1,212600,2,2,1,"Protectiveserv",1,1,1,2,2
"10127",4,2,271710,2,2,1,"Admclerical",1,1,1,3,1
"10128",1,2,103277,3,2,1,"Admclerical",2,1,1,1,1
"10129",3,2,318947,2,2,1,"Machineopinspct",2,1,1,2,1
"10130",2,2,187167,3,1,1,"Sales",2,1,1,2,1
"10131",2,2,204742,3,1,1,"Profspecialty",1,1,1,2,2
"10132",3,2,282062,1,1,1,"Craftrepair",1,1,1,2,1
"10133",2,2,202729,2,1,1,"Transportmoving",1,1,1,3,1
"10134",4,2,392286,3,1,1,"Sales",1,1,1,3,2
"10135",3,2,119207,2,2,1,"Execmanagerial",1,1,1,3,1
"10136",4,2,195554,2,1,1,"Transportmoving",1,1,1,2,1
"10137",2,2,173005,2,1,1,"Admclerical",1,1,1,2,1
"10138",4,2,192862,2,2,1,"Execmanagerial",2,1,1,3,1
"10139",3,2,164712,2,2,1,"Transportmoving",1,1,1,2,1
"10140",1,2,195808,2,2,1,"Machineopinspct",1,1,1,2,1
"10141",1,2,199444,2,2,1,"Admclerical",2,1,1,2,1
"10142",4,2,177675,2,2,1,"Admclerical",2,1,1,2,1
"10143",1,2,50341,4,2,1,"Sales",2,1,1,1,1
"10144",3,2,237943,2,2,1,"Machineopinspct",1,1,3,2,1
"10145",1,2,126945,2,2,1,"Profspecialty",1,1,1,1,1
"10146",4,2,124771,2,1,1,"Craftrepair",1,1,1,2,1
"10147",4,1,165827,4,1,1,"Profspecialty",1,4,1,4,2
"10148",1,2,301199,2,2,1,"Machineopinspct",2,1,1,2,1
"10149",3,2,87556,3,1,1,"Execmanagerial",1,4,1,3,2
"10150",1,2,111467,2,2,1,"Handlerscleaners",1,1,1,2,1
"10151",4,2,82646,4,2,1,"Execmanagerial",2,1,1,3,2
"10152",1,2,162282,2,2,1,"Craftrepair",1,1,1,2,1
"10153",1,2,194247,2,2,1,"Sales",1,1,1,2,1
"10154",3,2,211531,2,1,1,"Execmanagerial",1,1,1,3,1
"10155",2,1,223267,4,1,1,"Profspecialty",1,1,1,3,1
"10156",1,2,201635,3,2,1,"Execmanagerial",2,1,1,3,1
"10157",3,2,188738,2,2,1,"Craftrepair",1,1,1,1,1
"10158",4,2,61761,2,1,1,"Craftrepair",1,1,2,3,1
"10159",4,2,103344,3,2,1,"Execmanagerial",1,4,1,3,2
"10160",2,2,109814,3,2,1,"Handlerscleaners",1,1,1,2,1
"10161",2,2,97277,4,1,1,"Profspecialty",1,1,1,4,2
"10162",4,2,146711,3,1,1,"Profspecialty",1,1,1,3,2
"10163",1,2,286452,1,2,1,"Machineopinspct",2,1,1,2,1
"10164",1,2,237720,3,2,1,"Profspecialty",1,1,1,1,1
"10165",2,2,156743,4,1,1,"Sales",1,1,1,4,2
"10166",3,2,144351,4,1,1,"Profspecialty",1,1,1,2,2
"10167",1,2,375515,1,2,1,"Sales",2,1,1,1,1
"10168",4,2,103529,4,1,1,"Techsupport",1,1,1,1,2
"10169",1,2,199472,3,2,1,"Admclerical",2,1,1,1,1
"10170",2,2,348152,4,1,1,"Execmanagerial",1,1,1,2,2
"10171",1,2,221166,1,2,1,"Farmingfishing",1,1,1,2,1
"10172",3,1,341762,3,1,1,"Profspecialty",1,4,1,3,2
"10173",3,1,159449,2,2,1,"Craftrepair",1,1,1,2,1
"10174",4,2,110238,3,1,2,"Profspecialty",2,1,1,2,2
"10175",1,2,458558,2,1,1,"Craftrepair",2,1,1,2,1
"10176",1,1,340217,2,2,1,"Admclerical",2,1,1,2,1
"10177",3,2,155106,2,2,1,"Machineopinspct",1,1,1,3,1
"10178",4,2,90523,2,2,1,"Transportmoving",1,1,1,5,1
"10179",4,2,299291,2,1,1,"Transportmoving",1,1,1,2,1
"10180",1,2,122038,2,1,1,"Craftrepair",1,1,1,3,1
"10181",3,2,160647,3,2,1,"Techsupport",2,1,1,1,1
"10182",1,2,126945,3,1,1,"Techsupport",1,1,1,2,1
"10183",1,2,188505,3,1,1,"Profspecialty",2,1,1,2,2
"10184",2,2,377850,2,1,1,"Craftrepair",1,1,1,4,1
"10185",1,2,193586,2,2,1,"Profspecialty",2,1,1,1,1
"10186",1,2,315417,4,2,1,"Profspecialty",1,2,1,2,1
"10187",3,2,57233,2,1,1,"Execmanagerial",1,1,1,4,2
"10188",3,2,195253,2,1,1,"Machineopinspct",1,1,1,2,2
"10189",4,1,172991,2,1,1,"Transportmoving",1,1,1,2,1
"10190",4,1,223215,2,1,1,"Protectiveserv",1,1,1,2,1
"10191",1,2,95799,1,2,1,"Sales",2,1,1,1,1
"10192",1,2,213385,2,2,1,"Craftrepair",1,1,1,5,1
"10193",4,1,202467,2,1,1,"Protectiveserv",1,1,1,2,2
"10194",4,2,145574,2,2,1,"Execmanagerial",1,5,1,4,1
"10195",3,2,147548,2,1,1,"Craftrepair",1,1,1,2,1
"10196",4,2,105216,2,2,1,"Profspecialty",2,1,1,1,1
"10197",3,2,167005,2,1,1,"Admclerical",1,1,1,3,2
"10198",4,2,108435,4,1,1,"Profspecialty",1,1,1,3,2
"10199",3,1,304973,2,1,1,"Protectiveserv",1,1,1,4,2
"10200",2,2,42596,2,1,1,"Craftrepair",1,1,1,3,1
"10201",3,2,220641,2,2,1,"Execmanagerial",2,1,1,2,1
"10202",2,2,188888,3,2,1,"Sales",1,1,1,2,2
"10203",4,1,168790,2,1,1,"Transportmoving",1,1,1,2,1
"10204",4,2,98361,2,1,1,"Craftrepair",1,1,1,2,2
"10205",1,2,401762,2,2,1,"Admclerical",2,1,1,3,1
"10206",1,2,203715,2,2,1,"Farmingfishing",1,1,1,2,1
"10207",3,2,144351,3,1,1,"Execmanagerial",1,1,1,3,2
"10208",4,2,106151,1,2,1,"Transportmoving",1,1,1,2,1
"10209",3,2,362482,3,1,1,"Sales",1,1,1,3,1
"10210",1,1,38151,2,2,1,"Admclerical",1,1,1,1,1
"10211",1,2,42706,2,2,1,"Farmingfishing",1,1,1,4,1
"10212",3,2,126199,2,2,1,"Transportmoving",1,2,1,3,1
"10213",1,2,165510,2,2,1,"Craftrepair",1,1,1,2,1
"10214",2,1,216068,2,2,1,"Admclerical",2,1,1,1,1
"10215",3,2,239708,2,2,1,"Craftrepair",1,1,1,3,1
"10216",4,1,199378,2,1,1,"Protectiveserv",1,1,1,2,1
"10217",2,2,230420,2,2,1,"Machineopinspct",1,1,1,3,1
"10218",1,2,395022,3,2,1,"Profspecialty",2,1,1,2,1
"10219",4,2,338620,4,1,1,"Execmanagerial",1,5,1,4,2
"10220",4,2,210142,3,1,1,"Execmanagerial",1,1,1,3,2
"10221",3,1,352614,3,1,1,"Protectiveserv",1,1,1,2,2
"10222",2,2,293528,3,2,1,"Techsupport",2,1,1,1,1
"10223",3,1,55395,2,2,1,"Craftrepair",1,1,1,2,1
"10224",3,2,428405,3,1,1,"Execmanagerial",1,1,1,2,2
"10225",2,2,126838,2,2,1,"Craftrepair",1,1,1,2,1
"10226",4,2,105838,3,1,1,"Execmanagerial",1,1,1,3,2
"10227",4,2,106103,2,1,1,"Techsupport",1,1,1,4,2
"10228",2,2,186824,3,1,1,"Sales",1,1,1,2,1
"10229",3,2,350387,2,2,1,"Machineopinspct",1,1,1,1,1
"10230",2,2,114937,3,1,1,"Execmanagerial",1,1,1,3,2
"10231",2,2,147258,2,2,1,"Machineopinspct",1,1,4,2,1
"10232",1,2,451996,2,2,1,"Handlerscleaners",1,1,1,2,1
"10233",2,2,149833,2,1,1,"Execmanagerial",2,1,1,2,1
"10234",1,2,211968,2,2,1,"Sales",2,1,1,1,1
"10235",2,2,166549,2,1,1,"Admclerical",1,1,1,2,1
"10236",2,2,25216,3,2,1,"Execmanagerial",2,1,1,2,1
"10237",2,2,286452,3,2,1,"Sales",2,2,1,2,1
"10238",3,2,162034,3,1,1,"Sales",1,1,1,4,2
"10239",2,2,186932,4,1,1,"Profspecialty",1,3,1,4,2
"10240",2,2,82938,2,1,1,"Farmingfishing",1,1,1,3,1
"10241",2,2,118710,3,2,1,"Admclerical",1,1,1,2,1
"10242",4,2,243226,1,2,1,"Machineopinspct",2,1,1,2,1
"10243",4,2,268514,3,2,1,"Profspecialty",1,1,1,2,1
"10244",1,2,365289,2,2,1,"Machineopinspct",1,1,1,2,1
"10245",1,2,283757,3,2,1,"Admclerical",1,1,1,1,1
"10246",3,1,206553,3,2,1,"Techsupport",1,1,1,2,1
"10247",2,2,113364,2,1,1,"Craftrepair",1,1,1,2,2
"10248",1,2,328949,4,1,1,"Profspecialty",1,1,1,4,1
"10249",2,2,325355,3,1,1,"Execmanagerial",2,1,4,2,2
"10250",1,2,131852,2,2,1,"Admclerical",2,1,1,2,1
"10251",3,1,100818,2,1,1,"Admclerical",2,1,1,2,2
"10252",2,2,162302,2,2,1,"Admclerical",2,1,1,1,1
"10253",4,2,182211,2,1,1,"Craftrepair",1,1,1,2,2
"10254",4,2,346033,1,2,1,"Admclerical",1,1,1,2,1
"10255",1,2,177125,2,2,1,"Admclerical",1,1,1,3,1
"10256",2,2,241174,3,1,1,"Profspecialty",1,1,1,5,2
"10257",4,1,130532,3,2,1,"Profspecialty",2,1,1,1,1
"10258",3,2,168496,3,1,1,"Sales",1,1,1,3,2
"10259",3,1,48123,2,2,1,"Execmanagerial",2,1,1,2,1
"10260",2,2,207201,3,2,1,"Profspecialty",1,1,1,3,2
"10261",4,2,33323,2,1,1,"Machineopinspct",1,1,1,2,1
"10262",3,2,175943,3,1,1,"Execmanagerial",2,3,1,1,2
"10263",1,2,113511,1,2,1,"Transportmoving",1,1,1,2,1
"10264",1,2,333677,2,2,1,"Machineopinspct",1,1,1,1,1
"10265",4,2,115023,2,1,1,"Profspecialty",1,1,1,3,2
"10266",1,1,133586,3,1,1,"Execmanagerial",2,1,1,2,1
"10267",1,2,105598,2,2,1,"Admclerical",1,1,1,2,1
"10268",3,2,352812,2,1,1,"Execmanagerial",2,1,4,2,2
"10269",2,2,204829,2,2,1,"Machineopinspct",1,1,1,2,1
"10270",4,2,103257,4,1,1,"Profspecialty",1,1,1,2,1
"10271",4,2,178915,2,2,1,"Execmanagerial",2,1,1,2,1
"10272",4,2,54260,3,1,1,"Profspecialty",1,1,1,2,2
"10273",3,2,55395,2,1,1,"Craftrepair",1,1,1,2,1
"10274",3,2,233511,3,1,1,"Execmanagerial",1,1,4,4,2
"10275",4,2,318331,2,2,1,"Machineopinspct",1,1,1,2,1
"10276",3,2,38876,2,1,1,"Farmingfishing",1,1,1,2,1
"10277",4,2,81413,2,1,1,"Transportmoving",1,1,1,2,1
"10278",4,2,172618,4,1,1,"Profspecialty",1,1,1,3,2
"10279",2,2,174717,3,1,1,"Profspecialty",1,4,1,2,2
"10280",4,2,423297,4,1,1,"Profspecialty",1,1,1,2,2
"10281",2,1,39207,2,2,1,"Admclerical",1,1,1,2,1
"10282",1,1,30796,2,2,1,"Admclerical",2,1,1,1,1
"10283",1,2,238092,3,2,1,"Profspecialty",1,1,1,2,1
"10284",3,2,225605,2,1,1,"Farmingfishing",1,1,1,1,1
"10285",3,2,339863,2,1,1,"Sales",1,1,1,3,2
"10286",1,2,178778,3,2,1,"Sales",1,1,1,5,2
"10287",2,2,568490,2,1,1,"Craftrepair",1,1,1,2,1
"10288",1,1,129345,2,2,1,"Protectiveserv",1,1,1,2,1
"10289",1,2,447882,2,2,1,"Admclerical",2,1,1,1,1
"10290",1,2,314165,2,2,1,"Execmanagerial",1,1,1,1,1
"10291",3,1,382859,2,1,1,"Craftrepair",1,1,1,2,2
"10292",4,1,82504,2,1,1,"Execmanagerial",1,1,1,2,1
"10293",3,2,149700,3,1,1,"Techsupport",1,5,1,2,2
