age,emptype,fnlwgt,educ,marital,attached,occupation,sex,capitalgain,capitalloss,hrperweek,income
Young,Self,164526,Master,Single,No,Profspecialty,M,H,VL,M,High
Eldest,Self,183870,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Elder,Self,208330,HighSchool,Couple,No,Sales,M,VL,VL,M,Low
Eldest,Self,168370,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Eldest,Self,320376,HighSchool,Couple,No,Sales,F,VL,VL,M,Low
Youngest,Self,192384,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,L,High
Youngest,Self,167350,Dropout,Single,No,Handlerscleaners,M,VL,VL,L,Low
Elder,Self,103538,Master,Couple,No,Profspecialty,M,VL,VL,H,High
Young,Self,58522,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,193820,Master,Single,No,Profspecialty,F,VL,VL,VL,Low
Youngest,Self,258490,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Self,56520,HighSchool,Single,No,Admclerical,M,VL,VL,L,Low
Youngest,Self,102476,Bachelors,Single,No,Profspecialty,M,VL,VL,M,Low
Elder,Self,311357,Master,Couple,No,Profspecialty,M,VL,VL,M,High
Young,Self,166497,HighSchool,Single,No,Admclerical,M,VL,VL,VL,Low
Young,Self,338270,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,383269,Bachelors,Single,No,Execmanagerial,F,VL,VL,L,Low
Eldest,Self,119386,Bachelors,Single,No,Admclerical,F,VL,VL,H,Low
Eldest,Self,196975,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Eldest,Self,27385,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,High
Young,Self,361888,HighSchool,Couple,No,Transportmoving,M,VL,VL,M,High
Youngest,Self,230429,HighSchool,Single,No,Craftrepair,M,VL,VL,VL,Low
Eldest,Self,328776,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Eldest,Self,243829,Master,Single,No,Profspecialty,F,VL,VL,M,Low
Elder,Self,306646,HighSchool,Couple,No,Sales,M,L,VL,M,High
Eldest,Self,138179,Bachelors,Couple,No,Craftrepair,M,VL,H,L,High
Young,Self,280069,HighSchool,Single,No,Sales,F,VL,VL,M,Low
Eldest,Gov,164876,HighSchool,Single,No,Transportmoving,M,VL,VL,VL,Low
Elder,Self,111483,Bachelors,Couple,No,Execmanagerial,M,M,VL,L,High
Elder,Self,144778,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,Low
Eldest,Self,171015,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Elder,Self,112494,HighSchool,Single,No,Transportmoving,M,VL,VL,M,Low
Elder,Gov,27802,Bachelors,Couple,No,Techsupport,M,VL,VL,VL,High
Young,Self,236318,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,121836,Master,Couple,No,Admclerical,F,H,VL,VL,High
Elder,Self,315971,Master,Single,No,Execmanagerial,F,VL,VL,L,Low
Young,Gov,26401,Master,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Gov,364958,HighSchool,Couple,No,Admclerical,M,L,VL,L,Low
Youngest,Self,83998,HighSchool,Single,No,Sales,M,VL,VL,L,Low
Elder,Self,174189,HighSchool,Couple,No,Sales,M,VL,VL,H,Low
Elder,Gov,101967,Master,Couple,No,Profspecialty,F,VL,VL,L,Low
Elder,Self,146908,Master,Couple,No,Profspecialty,M,VL,VL,H,High
Elder,Self,126675,HighSchool,Single,No,Craftrepair,M,VL,VH,L,Low
Youngest,Self,112459,Master,Single,No,Profspecialty,F,VL,VL,M,Low
Youngest,Self,48894,HighSchool,Couple,Yes,Admclerical,F,VL,VL,L,Low
Elder,Self,181943,Bachelors,Single,No,Execmanagerial,F,VL,VL,VL,Low
Eldest,Self,247685,HighSchool,Single,No,Craftrepair,M,L,VL,L,Low
Youngest,Gov,195808,HighSchool,Single,No,Protectiveserv,M,VL,VL,L,Low
Eldest,Gov,50178,HighSchool,Couple,No,Craftrepair,M,M,VL,M,Low
Eldest,Self,351711,HighSchool,Couple,No,Admclerical,M,VL,VL,L,Low
Young,Gov,190305,Master,Couple,No,Profspecialty,M,VL,VL,M,Low
Youngest,Self,354095,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Youngest,Gov,308901,Dropout,Single,No,Admclerical,F,VL,VL,VL,Low
Youngest,Self,369677,Dropout,Single,No,Sales,F,VL,VL,VL,Low
Elder,Gov,98524,Bachelors,Couple,No,Admclerical,M,VL,VL,L,High
Elder,Self,239723,HighSchool,Couple,Yes,Craftrepair,F,L,VL,M,Low
Eldest,Self,231232,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,236396,Bachelors,Couple,No,Sales,M,VL,H,M,High
Eldest,Self,189183,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,Low
Elder,Gov,199281,Bachelors,Single,No,Profspecialty,M,VL,VL,L,Low
Eldest,Self,286342,HighSchool,Single,No,Machineopinspct,F,VL,VL,VL,Low
Eldest,Self,152810,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Youngest,Self,176981,Bachelors,Single,No,Admclerical,F,VL,VL,M,Low
Eldest,Self,254797,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,Low
Eldest,Self,133336,HighSchool,Couple,No,Techsupport,M,VL,VL,L,High
Youngest,Self,182826,HighSchool,Couple,No,Profspecialty,M,VL,VL,VL,Low
Eldest,Self,136224,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Elder,Self,134475,Bachelors,Single,No,Admclerical,M,VL,M,L,Low
Eldest,Self,202071,HighSchool,Single,No,Craftrepair,F,VL,VL,L,Low
Eldest,Self,197642,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,197462,Bachelors,Couple,No,Techsupport,M,VL,VL,L,High
Youngest,Self,238831,HighSchool,Single,No,Admclerical,M,VL,VL,L,Low
Elder,Gov,240504,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,High
Eldest,Self,125892,HighSchool,Couple,No,Sales,M,VL,VL,VL,High
Elder,Self,154430,Master,Single,No,Execmanagerial,F,VL,VL,M,High
Eldest,Self,222020,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,243240,HighSchool,Single,No,Machineopinspct,M,VL,VL,VL,Low
Youngest,Self,158734,Master,Single,No,Execmanagerial,F,VL,VL,VL,Low
Young,Self,257691,Bachelors,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Self,144483,Bachelors,Single,No,Sales,F,L,VL,VL,Low
Youngest,Self,209826,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Eldest,Self,30244,Bachelors,Couple,No,Execmanagerial,M,VH,VL,L,High
Young,Self,138332,HighSchool,Couple,Yes,Admclerical,F,VL,VL,VL,Low
Young,Self,526968,Master,Single,No,Profspecialty,F,VL,VL,VL,High
Elder,Self,79036,Bachelors,Single,No,Transportmoving,M,VL,VL,M,High
Youngest,Self,270544,Dropout,Single,No,Admclerical,F,VL,VL,VL,Low
Eldest,Gov,203072,Master,Couple,No,Profspecialty,M,VL,VL,M,High
Youngest,Self,126771,Dropout,Single,No,Profspecialty,M,VL,VL,VL,Low
Elder,Self,31848,Bachelors,Couple,No,Craftrepair,M,VL,VL,L,High
Eldest,Self,159670,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,Low
Youngest,Self,450695,Bachelors,Single,No,Sales,M,VL,VL,VL,Low
Eldest,Self,182028,Bachelors,Couple,No,Execmanagerial,F,VL,VL,L,Low
Youngest,Self,349620,Dropout,Single,No,Machineopinspct,F,VL,VL,L,Low
Youngest,Self,133766,HighSchool,Couple,No,Farmingfishing,M,VL,VL,H,Low
Youngest,Self,200511,HighSchool,Single,No,Farmingfishing,M,VL,VL,M,Low
Youngest,Self,50103,HighSchool,Couple,No,Sales,F,VL,VL,L,Low
Youngest,Self,132686,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,Low
Eldest,Self,52900,Dropout,Couple,No,Transportmoving,M,VL,VL,L,Low
Elder,Self,248886,HighSchool,Couple,No,Admclerical,M,VL,VL,L,Low
Eldest,Self,118259,HighSchool,Couple,No,Craftrepair,M,L,VL,H,Low
Eldest,Self,145493,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Gov,133935,Bachelors,Couple,No,Craftrepair,M,VL,VL,L,High
Elder,Gov,55237,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,114251,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Young,Self,340917,Master,Couple,No,Execmanagerial,M,VH,VL,H,High
Young,Self,241998,Bachelors,Couple,No,Techsupport,M,VL,H,L,High
Elder,Self,125324,HighSchool,Couple,No,Execmanagerial,M,VL,VL,VH,High
Eldest,Self,131608,HighSchool,Couple,No,Sales,M,VL,VL,L,High
Young,Gov,226916,Bachelors,Single,No,Admclerical,M,VL,VL,L,High
Eldest,Self,124137,HighSchool,Single,No,Admclerical,M,VL,VL,L,Low
Elder,Self,337050,Master,Couple,No,Execmanagerial,M,VL,H,M,High
Eldest,Self,229335,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Eldest,Gov,199495,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,111675,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Eldest,Self,32372,HighSchool,Couple,No,Farmingfishing,M,VL,VL,VL,Low
Young,Self,203784,Bachelors,Couple,No,Farmingfishing,M,VL,VL,H,Low
Young,Self,164190,Bachelors,Couple,No,Craftrepair,M,M,VL,L,High
Elder,Self,64875,HighSchool,Single,No,Farmingfishing,M,VL,VL,H,Low
Eldest,Self,41806,Dropout,Couple,No,Machineopinspct,M,VL,VL,L,Low
Youngest,Self,208725,Bachelors,Single,No,Sales,M,VL,VL,L,Low
Eldest,Gov,79019,Master,Single,No,Profspecialty,F,VL,VL,VL,Low
Elder,Self,203554,Master,Couple,No,Execmanagerial,M,VL,VL,H,High
Elder,Self,170861,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,195576,HighSchool,Couple,No,Execmanagerial,M,M,VL,H,Low
Youngest,Gov,183678,Bachelors,Single,No,Profspecialty,F,VL,VL,M,Low
Eldest,Self,209320,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Eldest,Self,206862,HighSchool,Couple,No,Execmanagerial,M,VL,VL,VL,High
Young,Self,168941,Dropout,Single,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,201263,Bachelors,Couple,No,Sales,M,VH,VL,M,High
Eldest,Self,163212,HighSchool,Single,No,Admclerical,F,VH,VL,L,High
Elder,Self,223763,Master,Couple,No,Craftrepair,M,VL,VL,H,Low
Eldest,Self,175804,HighSchool,Couple,No,Sales,M,VL,VL,M,Low
Youngest,Self,279968,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,113491,HighSchool,Couple,No,Profspecialty,M,VL,VL,L,High
Young,Self,202878,HighSchool,Single,No,Craftrepair,M,VL,VL,M,Low
Young,Self,194490,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Young,Self,48093,Bachelors,Single,No,Craftrepair,M,VL,VL,VH,High
Youngest,Self,136824,Dropout,Single,No,Admclerical,M,VL,VL,L,Low
Youngest,Self,143280,Dropout,Single,No,Privhouseserv,F,VL,VL,VL,Low
Youngest,Self,150062,HighSchool,Couple,No,Sales,M,VL,VL,M,Low
Youngest,Gov,298510,HighSchool,Single,No,Protectiveserv,M,VL,VL,L,Low
Youngest,Self,177147,Bachelors,Single,No,Admclerical,M,M,VL,H,Low
Eldest,Self,115025,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,83850,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Young,Self,62669,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,High
Youngest,Self,229773,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Self,49069,HighSchool,Couple,No,Admclerical,F,VL,VL,L,High
Elder,Self,122952,HighSchool,Single,No,Craftrepair,F,VL,VL,VL,Low
Youngest,Self,123856,Dropout,Single,No,Sales,F,VL,VL,M,Low
Youngest,Self,216181,Bachelors,Single,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Self,180062,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,Low
Youngest,Self,188535,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Self,106143,Master,Couple,No,Sales,M,VH,VL,L,High
Eldest,Self,170421,HighSchool,Single,No,Craftrepair,F,VL,VL,VL,Low
Young,Gov,341051,Master,Couple,No,Admclerical,M,VL,VL,M,High
Elder,Self,34378,HighSchool,Couple,No,Farmingfishing,M,VL,VL,M,Low
Youngest,Self,380674,HighSchool,Single,No,Handlerscleaners,M,VL,VL,M,Low
Youngest,Self,304469,Dropout,Single,No,Farmingfishing,M,VL,VL,VL,Low
Young,Self,99146,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,High
Youngest,Self,205109,Master,Single,No,Profspecialty,F,VL,VL,L,Low
Elder,Self,97842,HighSchool,Couple,No,Machineopinspct,M,VL,VL,H,Low
Eldest,Self,200576,HighSchool,Single,No,Admclerical,F,VL,VL,H,Low
Young,Gov,117760,Bachelors,Single,No,Protectiveserv,M,M,VL,L,Low
Young,Self,117567,Bachelors,Couple,No,Execmanagerial,M,VL,VL,H,High
Elder,Gov,189632,HighSchool,Couple,No,Admclerical,F,VL,VL,L,High
Elder,Gov,27243,Master,Couple,No,Profspecialty,M,H,VL,M,High
Young,Self,192663,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Self,60288,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Gov,241951,HighSchool,Single,No,Profspecialty,M,VL,VL,L,Low
Eldest,Self,213140,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,High
Youngest,Self,218124,Dropout,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Self,279802,HighSchool,Single,No,Profspecialty,F,VL,VL,VL,Low
Elder,Self,167919,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,250832,Dropout,Couple,No,Execmanagerial,M,VL,VL,L,Low
Youngest,Self,193158,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Elder,Self,172032,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,Low
Elder,Self,84298,Bachelors,Couple,No,Execmanagerial,M,VL,H,M,High
Eldest,Gov,125892,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,High
Youngest,Self,134890,Bachelors,Single,No,Techsupport,M,VL,VL,M,Low
Eldest,Self,261119,HighSchool,Single,No,Craftrepair,F,VL,VL,L,Low
Eldest,Self,118793,Dropout,Couple,No,Craftrepair,M,VL,VL,M,High
Youngest,Self,184207,HighSchool,Single,No,Sales,M,VL,VL,L,Low
Youngest,Self,191027,HighSchool,Single,No,Farmingfishing,M,VL,VL,L,Low
Youngest,Self,207782,Bachelors,Single,No,Handlerscleaners,M,VL,VL,VL,Low
Eldest,Self,209146,HighSchool,Couple,No,Transportmoving,M,VL,VL,H,Low
Youngest,Self,305834,HighSchool,Single,No,Craftrepair,F,VL,VL,VL,Low
Youngest,Self,211798,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,123011,Master,Couple,No,Profspecialty,M,VL,VL,M,High
Young,Self,36302,Bachelors,Couple,No,Machineopinspct,M,VL,VL,M,Low
Eldest,Self,176867,Master,Couple,No,Profspecialty,M,M,VL,L,Low
Eldest,Self,169204,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,38232,Bachelors,Single,No,Profspecialty,M,VL,VL,M,Low
Eldest,Gov,277657,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,32271,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,116825,Master,Couple,No,Profspecialty,M,VH,VL,VH,High
Youngest,Self,226198,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Elder,Self,140477,HighSchool,Single,No,Machineopinspct,F,VL,VL,VL,Low
Eldest,Self,165050,Dropout,Couple,No,Craftrepair,M,VL,VL,L,High
Elder,Self,202937,Master,Couple,No,Profspecialty,F,VL,VL,L,High
Young,Self,316298,Bachelors,Single,No,Techsupport,M,VL,VL,L,Low
Elder,Self,203070,Bachelors,Couple,No,Handlerscleaners,M,VL,VL,M,Low
Eldest,Self,103995,Bachelors,Single,No,Sales,F,VL,VL,VL,Low
Eldest,Self,103948,Master,Couple,No,Profspecialty,M,VL,VL,VL,High
Young,Self,226975,HighSchool,Single,No,Sales,M,VL,M,H,Low
Eldest,Gov,154493,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Youngest,Self,102323,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Self,42924,Dropout,Couple,No,Craftrepair,M,VL,VL,M,Low
Elder,Self,167599,Dropout,Couple,No,Handlerscleaners,F,VL,VL,VL,Low
Young,Self,52738,HighSchool,Couple,No,Machineopinspct,M,VL,VL,M,Low
Eldest,Self,98418,HighSchool,Single,No,Transportmoving,M,VL,VL,VL,Low
Young,Self,381153,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,212760,Bachelors,Couple,No,Execmanagerial,M,VL,VL,H,High
Eldest,Self,181200,Dropout,Couple,No,Admclerical,M,VL,VL,L,Low
Eldest,Self,214502,Dropout,Couple,No,Handlerscleaners,M,VL,VL,M,High
Elder,Self,69333,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,High
Youngest,Self,190060,HighSchool,Couple,No,Sales,M,VL,VL,L,High
Elder,Self,27332,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Youngest,Self,24395,HighSchool,Single,No,Handlerscleaners,F,VL,VL,VL,Low
Youngest,Self,330695,HighSchool,Couple,No,Sales,M,VL,VL,M,Low
Elder,Self,171615,HighSchool,Single,No,Craftrepair,M,VL,VL,VL,High
Youngest,Self,116372,Bachelors,Single,No,Execmanagerial,F,VL,VL,H,Low
Youngest,Self,38599,Dropout,Single,No,Transportmoving,M,VL,VL,L,Low
Youngest,Gov,202184,HighSchool,Single,No,Admclerical,M,VL,VL,VL,Low
Elder,Self,103456,Bachelors,Single,No,Profspecialty,M,VL,VL,L,Low
Eldest,Self,216941,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Young,Self,116541,Master,Single,No,Profspecialty,M,VL,VL,L,High
Elder,Self,186396,Dropout,Single,No,Machineopinspct,F,VL,VL,VL,Low
Elder,Self,184837,HighSchool,Couple,No,Machineopinspct,F,M,VL,L,High
Elder,Gov,211123,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,38819,HighSchool,Couple,No,Craftrepair,M,VL,VL,VL,Low
Eldest,Self,162391,Dropout,Couple,No,Transportmoving,M,VL,L,L,Low
Young,Gov,89040,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,High
Elder,Self,264210,HighSchool,Couple,No,Farmingfishing,F,VL,VL,VL,Low
Youngest,Self,398918,Bachelors,Single,No,Profspecialty,M,VL,VL,M,High
Youngest,Self,243660,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,Low
Eldest,Self,134195,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Eldest,Self,238638,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,159929,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,198668,HighSchool,Single,No,Handlerscleaners,M,VL,VL,L,Low
Young,Self,215504,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Gov,35305,Bachelors,Single,No,Profspecialty,F,VL,VL,M,Low
Elder,Gov,321824,HighSchool,Couple,No,Protectiveserv,M,VL,VL,VL,Low
Youngest,Self,180449,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,VL,Low
Elder,Self,201764,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,136121,Bachelors,Single,No,Admclerical,F,VL,VL,VL,Low
Youngest,Self,47199,Dropout,Single,No,Privhouseserv,F,VL,VL,VL,Low
Elder,Gov,215895,Bachelors,Couple,No,Protectiveserv,M,VL,VL,L,High
Eldest,Gov,24647,HighSchool,Couple,No,Admclerical,M,VL,VL,L,High
Young,Self,734193,HighSchool,Single,No,Execmanagerial,F,VL,VL,M,Low
Elder,Gov,192589,Bachelors,Couple,No,Admclerical,M,VL,VL,L,Low
Young,Self,207284,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,109089,HighSchool,Couple,No,Profspecialty,M,VL,VL,H,Low
Eldest,Self,274528,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Eldest,Self,142646,Dropout,Single,No,Privhouseserv,F,VL,VL,VL,Low
Young,Self,180859,HighSchool,Single,No,Execmanagerial,M,VL,VL,L,Low
Elder,Self,188610,HighSchool,Couple,No,Machineopinspct,M,VL,VL,M,Low
Eldest,Self,169604,Dropout,Couple,No,Transportmoving,M,VL,VL,L,Low
Young,Self,260560,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Young,Self,737315,Bachelors,Couple,No,Profspecialty,M,VL,VL,L,High
Eldest,Self,219420,Master,Single,No,Sales,M,VL,VL,H,Low
Eldest,Self,198170,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Elder,Gov,183168,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Elder,Self,196545,Bachelors,Couple,No,Craftrepair,M,M,VL,L,High
Eldest,Self,95661,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,468713,HighSchool,Couple,No,Admclerical,M,VL,VL,L,Low
Eldest,Self,169112,Master,Couple,No,Sales,M,VL,VL,L,High
Eldest,Self,74024,Master,Couple,No,Profspecialty,M,VL,VL,M,High
Elder,Gov,33331,Master,Couple,No,Execmanagerial,M,VL,VL,L,High
Young,Self,146091,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Elder,Gov,174575,Bachelors,Couple,No,Profspecialty,M,M,VL,L,High
Eldest,Gov,201560,Bachelors,Couple,No,Profspecialty,F,VL,VL,L,High
Eldest,Gov,149386,HighSchool,Single,No,Execmanagerial,M,VL,VL,VL,Low
Eldest,Gov,168672,Master,Couple,No,Profspecialty,F,VL,H,L,High
Eldest,Self,38352,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Elder,Gov,180272,Master,Single,No,Profspecialty,F,VL,VL,VL,Low
Youngest,Gov,275421,HighSchool,Single,No,Machineopinspct,F,VL,VL,L,Low
Young,Gov,167474,Bachelors,Couple,No,Admclerical,M,VL,VL,L,Low
Eldest,Self,218357,Bachelors,Single,No,Profspecialty,F,VL,VL,VL,Low
Youngest,Self,107236,Dropout,Couple,Yes,Craftrepair,M,VL,VL,L,Low
Young,Self,194004,Dropout,Couple,No,Craftrepair,M,VL,VL,VL,Low
Youngest,Self,339123,HighSchool,Single,No,Execmanagerial,M,VL,VL,L,Low
Eldest,Gov,548361,Bachelors,Couple,No,Profspecialty,M,VL,VL,VL,Low
Youngest,Self,101812,Bachelors,Couple,No,Sales,M,VL,VL,L,Low
Eldest,Self,127111,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Elder,Self,171807,HighSchool,Single,No,Sales,F,VL,VL,M,Low
Elder,Gov,340682,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,175052,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,108402,Dropout,Single,No,Sales,F,VL,VL,VL,Low
Young,Self,346275,Dropout,Single,No,Handlerscleaners,M,VL,VL,L,Low
Young,Self,189759,Bachelors,Single,No,Transportmoving,M,M,VL,L,Low
Young,Gov,149368,Master,Couple,No,Profspecialty,M,VL,VL,L,High
Elder,Self,154641,Bachelors,Couple,No,Admclerical,M,VL,VL,L,Low
Youngest,Self,38309,Bachelors,Couple,No,Admclerical,M,L,VL,L,Low
Eldest,Gov,202733,Master,Couple,No,Execmanagerial,M,H,VL,H,High
Young,Self,56150,Dropout,Single,No,Transportmoving,M,VL,VL,L,Low
Youngest,Self,260254,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,108083,Dropout,Couple,No,Farmingfishing,M,VL,VL,M,Low
Eldest,Self,71344,Master,Single,No,Profspecialty,M,VL,VL,M,High
Young,Self,174215,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Elder,Gov,114366,Bachelors,Single,No,Profspecialty,M,VL,VL,VL,Low
Elder,Self,158962,HighSchool,Single,No,Machineopinspct,F,VL,VL,L,Low
Young,Self,31935,HighSchool,Single,No,Profspecialty,F,VL,VL,L,Low
Elder,Self,149909,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Elder,Self,216552,Master,Couple,No,Admclerical,M,VL,VL,L,Low
Elder,Self,255348,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Young,Self,176050,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,316211,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,High
Young,Self,127610,Bachelors,Couple,No,Profspecialty,F,VL,H,VL,High
Youngest,Self,265576,HighSchool,Single,No,Handlerscleaners,M,VL,VL,M,Low
Elder,Self,347653,HighSchool,Couple,No,Profspecialty,M,VL,VL,M,High
Young,Self,62374,Bachelors,Couple,No,Transportmoving,M,VL,VL,L,Low
Elder,Self,170230,Bachelors,Single,No,Sales,F,VL,VL,H,Low
Young,Self,203051,Bachelors,Couple,No,Admclerical,M,VL,VL,VL,Low
Eldest,Self,115880,HighSchool,Couple,No,Profspecialty,M,VL,VL,L,Low
Young,Self,167735,Bachelors,Couple,No,Craftrepair,M,VL,M,L,High
Elder,Self,181413,Bachelors,Couple,No,Execmanagerial,F,VL,VL,L,Low
Youngest,Self,185554,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Elder,Self,350387,Bachelors,Single,No,Profspecialty,M,VL,VL,L,High
Eldest,Self,105582,HighSchool,Couple,No,Handlerscleaners,M,L,VL,L,High
Young,Self,350247,Master,Couple,No,Profspecialty,M,VL,VL,M,High
Young,Self,107737,Bachelors,Couple,No,Profspecialty,M,VL,VL,M,High
Elder,Self,115562,Bachelors,Couple,No,Profspecialty,M,VL,VL,L,High
Young,Self,131584,Bachelors,Single,No,Craftrepair,M,VL,VL,H,Low
Young,Gov,95855,Master,Couple,No,Profspecialty,F,VL,VL,H,High
Eldest,Self,391016,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Young,Gov,51089,Bachelors,Couple,No,Admclerical,M,VL,VL,M,High
Eldest,Self,188044,Bachelors,Couple,No,Execmanagerial,M,VL,VH,L,High
Eldest,Self,117898,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Elder,Self,187693,HighSchool,Couple,No,Craftrepair,M,VL,VL,H,High
Young,Self,208043,Bachelors,Couple,No,Profspecialty,M,M,VL,M,High
Youngest,Gov,289982,Bachelors,Single,No,Profspecialty,F,VL,VL,VL,Low
Youngest,Self,200973,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Young,Self,111377,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,176716,HighSchool,Couple,No,Sales,M,VL,VL,L,High
Elder,Self,243872,Bachelors,Couple,No,Sales,M,VL,VL,H,High
Elder,Self,102597,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Elder,Self,145441,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Youngest,Self,189203,Bachelors,Single,No,Profspecialty,M,VL,VL,M,Low
Eldest,Self,115784,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
